,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.8073649576877477,0.8308387162826286,0.6443684404598349,0.41911703797878297,0.38638777987624584,0.3442893915708202,0.33498120553039096,0.2603726830198017,0.27324274550095445,0.2626898747219344,0.2694748351198621,0.24440703846870607,0.24788855932455736,0.2546682872263051
1,0.8083665471388932,0.8311652920774913,0.6441461247868603,0.41382252488607474,0.3741204389828332,0.3153542348850591,0.33031821436071884,0.3336835434999758,0.2615224719919078,0.2735307443198479,0.2812652568527803,0.2802627365546077,0.25381780508406865,0.2568459575032828
2,0.8082877912422162,0.8303621822910205,0.6419452160293345,0.40296703340195866,0.3618177847446912,0.31171659502064797,0.3251772804464594,0.255525676866656,0.2533614532384425,0.2604951866829122,0.27255095142592484,0.26064334026115765,0.2627962814755263,0.2666642093891368
3,0.8078617323982741,0.8303475998026107,0.6328454448100598,0.39079365873959976,0.3516396600326051,0.31286902029569535,0.31506174968739104,0.3317401586524044,0.33253095467547683,0.2586884446382427,0.2709433005540535,0.2808611403591862,0.2570638221821221,0.26422102205160347
4,0.8081007028593497,0.8301267920233438,0.6367024202235323,0.39244331734225324,0.35340000846558595,0.3130398154683479,0.32600937344973124,0.3324008157040636,0.33711518935799206,0.2631811021258126,0.2757472860963266,0.2829008659782308,0.25796390955306875,0.264687537428112
5,0.8081416334145811,0.8299556852468124,0.6418223241473499,0.3992731584017948,0.3617852908408114,0.33687251137309543,0.33314166830802416,0.31886943898646525,0.2473026272779941,0.2601860720718479,0.2717165128502831,0.278013492844872,0.2540711029883292,0.25418024246044024
6,0.80640167857954,0.8292551013042383,0.6339304326273844,0.3930994336055722,0.3519672091781039,0.3137065764698046,0.32815655115050496,0.3334889338773041,0.3349075427028724,0.26112494131406827,0.27385156187500553,0.2834255553307277,0.25864154481192775,0.2634751447237548
7,0.808038257835862,0.8303396296084459,0.6352920202510837,0.40846929694424644,0.38244625510288,0.3430592280899552,0.3337196136292125,0.2610247857816594,0.24959898241564146,0.26172199202813906,0.26938184965477197,0.24419012075332272,0.24904870872540638,0.2573389079530245
8,0.8067889797843016,0.8306849110216042,0.638909826032486,0.4116576125246813,0.37136741845646726,0.32482937861036926,0.33590605611166735,0.3456767826998357,0.27214470570389604,0.28458730896070533,0.2580803665669178,0.2606328036761657,0.2638890794330231,0.26883033984533067
9,0.8075471192654259,0.8300941557378845,0.6348518565879121,0.3979585183697561,0.3568346894158293,0.31259276937014685,0.32063680579439685,0.3340841695798084,0.25973065504873954,0.27199553020404055,0.2736440480429539,0.2817690807231861,0.25666402867192545,0.2561456349931237
10,0.8080215568184174,0.8299258736055739,0.6326019320145849,0.3910549495190573,0.3508034447842587,0.32460333384253637,0.33703264455017334,0.3321749966368646,0.33318789813739086,0.2619327565415174,0.2740475720417083,0.2622672423515215,0.270098778779584,0.2750239556167669
11,0.8070866585396433,0.8310919595438084,0.6358382122110268,0.39376702862969354,0.3544047470245003,0.3142755036023194,0.3289476026956277,0.3344548775185691,0.33476953003371773,0.2614662147944663,0.2734800651212964,0.28258460633097504,0.25569630885349887,0.2620051997144596
12,0.8059021778678062,0.8300672362592639,0.6361294490558279,0.4134623042231588,0.3747806365654488,0.3245732627602154,0.3363082765646092,0.3389042131163068,0.26519685497830886,0.2768319284833013,0.26469131724163525,0.2742866934456602,0.2815328152806031,0.27298278984467494
13,0.805967461595955,0.8289824551315244,0.635703509137441,0.40207118159710614,0.36236771401815543,0.3167586477808784,0.3239282715518053,0.33720636530515724,0.263797639089469,0.2759615923992651,0.28053669809344617,0.2854119638871676,0.26053639019513447,0.26290559051499185
14,0.8073682383595068,0.8307147807824027,0.642694841201955,0.3979071433636971,0.3593486634854921,0.3120345673850374,0.32140481847227226,0.3320599891059227,0.2588515469192519,0.27109429653493783,0.2770356696135291,0.2797468592208609,0.2675788687015646,0.2703399160356731
15,0.8073429223730273,0.8298779709365602,0.6427898291386757,0.41434430959778484,0.373668414310374,0.3229825600455002,0.3346243986298598,0.2638955002255376,0.2650357365670321,0.2765669760391788,0.28532425312590565,0.26082775585136014,0.2554410784209012,0.2586241179443943
16,0.807645988100796,0.8292724488438449,0.6408775424159401,0.4123000418474168,0.37182498483353404,0.31823638939448734,0.3277242279726536,0.32845299173027553,0.2584630919148942,0.27019576418558494,0.275282942493613,0.2818333181657812,0.25733241089584413,0.2619891473090068
